hr,Sibenik,13,37113,43.7272222,15.9058333
hr,Sinj,15,11524,43.7036111,16.6394444
hr,Sisak,14,35749,45.4661111,16.3783333
hr,Slatina,17,10973,45.7033333,17.7027778
hr,Slavonski Brod,02,60742,45.1602778,18.0155556
hr,Solin,15,15927,43.55,16.5
hr,Split,15,176315,43.5138889,16.4558333
hr,Trogir,15,10960,43.5125,16.2516667
hr,Varazdin,16,41808,46.3044444,16.3377778
hr,Velika Gorica,20,35073,45.7125,16.0755556
hr,Vinkovci,18,33315,45.2883333,18.8047222
hr,Virovitica,17,15665,45.8319444,17.3838889
hr,Vukovar,18,29584,45.3433333,18.9997222
hr,Zadar,20,71258,44.1197222,15.2422222
hr,Zagreb,21,698967,45.8,16.0
hr,Zapresic,21,17624,45.8563889,15.8077778
hr,Zupanja,18,13842,45.0775,18.6975
ht,Aquin,12,5219,18.2833333,-73.4
ht,Cap-Haitien,09,134823,19.7577778,-72.2041667
ht,Carrefour,11,439590,18.5383333,-72.4122222
ht,Delmas,11,377194,18.5447222,-72.3027778
ht,Derac,10,1808,19.65,-71.8166667
ht,Desdunes,06,12990,19.2833333,-72.65
ht,Dessalines,06,12313,19.2833333,-72.5
ht,Gonaives,06,84966,19.45,-72.6833333
ht,Grande Riviere Du Nord,09,8826,19.5833333,-72.1833333
ht,Hinche,07,18580,19.15,-72.0166667
ht,Jacmel,13,33569,18.2341667,-72.5347222
ht,Jeremie,08,30920,18.6166667,-74.0833333
ht,Kenscoff,11,5176,18.4505556,-72.2869444
ht,Lascahobas,07,7564,18.8294444,-71.9363889
ht,Leogane,11,11545,18.5108333,-72.6338889
ht,Les Cayes,12,59323,18.2,-73.75
ht,Limbe,09,32652,19.7,-72.4
ht,Miragoane,08,6009,18.45,-73.1
ht,Mirebalais,07,9088,18.8333333,-72.1052778
ht,Ouanaminthe,10,10152,19.55,-71.7333333
ht,Petionville,11,108235,18.5125,-72.2852778
ht,Petit Goave,11,14531,18.4313889,-72.8669444
ht,Pignon,09,6766,19.3333333,-72.1166667
ht,Port-Au-Prince,11,1234750,18.5391667,-72.335
ht,Port-De-Paix,03,34659,19.95,-72.8333333
ht,Saint-Marc,06,66230,19.1166667,-72.7
ht,Saint-Raphael,09,6002,19.4333333,-72.2
ht,Verrettes,06,48811,19.05,-72.4666667
hu,Aba,08,4479,47.0333333,18.5166667
hu,Abadszalok,20,4654,47.4666667,20.6
hu,Abasar,11,3189,47.8,20.0
hu,Abaujszanto,04,3366,48.2833333,21.2
hu,Abda,09,2997,47.7,17.55
hu,Abony,16,16342,47.1833333,20.0
hu,Acs,12,7180,47.7,18.0166667
hu,Adacs,11,2890,47.7,19.9833333
hu,Adand,17,2306,46.8666667,18.1666667
hu,Adony,08,3812,47.1166667,18.8666667
hu,Agasegyhaza,01,1898,46.8333333,19.45
hu,Agfalva,09,1971,47.6833333,16.5166667
hu,Ajak,18,3983,48.1833333,22.0666667
hu,Ajka,23,31407,47.1,17.5666667
hu,Akaszto,01,3480,46.6916667,19.2080556
hu,Alap,08,2149,46.8,18.7
hu,Alattyan,20,2004,47.4333333,20.05
hu,Albertirsa,16,11864,47.25,19.6166667
hu,Almasfuzito,12,2348,47.7166667,18.2666667
hu,Alsonemedi,16,4974,47.3166667,19.1666667
hu,Alsozsolca,04,6107,48.0666667,20.8833333
hu,Anarcs,18,2021,48.1833333,22.1166667
hu,Andornaktalya,11,2636,47.85,20.4166667
hu,Apagy,18,2348,47.9666667,21.9333333
hu,Apatfalva,06,3268,46.1666667,20.5833333
hu,Apc,11,2754,47.8,19.7
hu,Apostag,01,2099,46.8833333,18.95
hu,Aranyosapati,18,2142,48.2,22.2666667
hu,Arlo,04,4129,48.1833333,20.2666667
hu,Arnot,04,2493,48.1333333,20.8666667
hu,Asotthalom,06,4134,46.2005556,19.7905556
hu,Asvanyraro,09,1985,47.8333333,17.5
hu,Aszalo,04,2008,48.2166667,20.9666667
hu,Aszod,16,6184,47.65,19.5
hu,Babocsa,17,1877,46.0333333,17.3666667
hu,Babolna,12,3885,47.6333333,17.9833333
hu,Bacsalmas,01,7608,46.1252778,19.3361111
hu,Bacsbokod,01,3077,46.1219444,19.1588889
hu,Badacsonytomaj,23,2271,46.8,17.5166667
hu,Bagamer,10,2433,47.45,22.0
hu,Bag,16,4071,47.6333333,19.4833333
hu,Baja,01,37714,46.1833333,18.9666667
hu,Baj,12,2664,47.65,18.3666667
hu,Bajna,12,2024,47.65,18.6
hu,Bakonycsernye,08,3177,47.3166667,18.0833333
hu,Bakonyszentlaszlo,09,1913,47.3833333,17.8
hu,Baks,06,2292,46.55,20.1
hu,Baktaloranthaza,18,4265,48.0,22.0833333
hu,Balassagyarmat,14,17541,48.0833333,19.3
hu,Balastya,06,3564,46.4166667,20.0166667
hu,Balatonalmadi,23,8364,47.0333333,18.0166667
hu,Balatonboglar,17,5964,46.7666667,17.6666667
hu,Balatonfenyves,17,1885,46.7166667,17.5
hu,Balatonfoldvar,17,2069,46.85,17.8833333
hu,Balatonfured,23,13054,46.95,17.8833333
hu,Balatonfuzfo,23,4260,47.0666667,18.05
hu,Balatonkenese,23,3326,47.0333333,18.1166667
hu,Balatonlelle,17,4910,46.7833333,17.6833333
hu,Balatonszabadi,17,2838,46.8833333,18.1333333
hu,Balatonszarszo,17,1992,46.8333333,17.8333333
hu,Balkany,18,6798,47.7666667,21.8666667
hu,Balloszog,01,2753,46.8666667,19.5833333
hu,Balmazujvaros,10,18012,47.6166667,21.35
hu,Band,23,641,47.1166667,17.8
hu,Baracs,08,3294,46.8833333,18.8833333
hu,Baracska,08,2701,47.2833333,18.7666667
hu,Barand,10,2728,47.3,21.2333333
hu,Barcs,17,12116,45.96,17.4586111
hu,Bata,21,1891,46.1333333,18.7833333
hu,Bataszek,21,6820,46.1833333,18.7333333
hu,Batonyterenye,14,14214,47.9666667,19.8333333
hu,Battonya,03,6604,46.2833333,21.0166667
hu,Batya,01,2190,46.4833333,18.95
hu,Becsehely,24,2255,46.4458333,16.7927778
hu,Bekecs,04,2446,48.15,21.1833333
hu,Bekes,03,21198,46.7666667,21.1333333
hu,Bekescsaba,03,65956,46.6833333,21.1
hu,Bekessamson,03,2581,46.4166667,20.6333333
hu,Bekesszentandras,03,4103,46.8666667,20.4833333
hu,Belapatfalva,11,3401,48.05,20.3666667
hu,Beled,09,2933,47.4666667,17.1
hu,Bercel,14,1991,47.8666667,19.4166667
hu,Beremend,02,2775,45.7852778,18.4347222
hu,Berettyoujfalu,10,16090,47.2166667,21.55
hu,Berhida,23,5822,47.1166667,18.1333333
hu,Berzence,17,2694,46.2,17.15
hu,Besenyotelek,11,2847,47.7,20.4333333
hu,Besenyszog,20,3460,47.3,20.2666667
hu,Biatorbagy,16,8632,47.4666667,18.8166667
hu,Bicske,08,11072,47.4833333,18.6333333
hu,Biharkeresztes,10,4237,47.1333333,21.7166667
hu,Biharnagybajom,10,2936,47.2166667,21.2333333
hu,Bocs,04,2677,48.05,20.9666667
hu,Bodajk,08,4069,47.3166667,18.2333333
hu,Bogacs,04,2112,47.9,20.5333333
hu,Bogyiszlo,21,2348,46.3833333,18.8333333
hu,Bohonye,17,2437,46.4,17.4
hu,Bokod,12,2229,47.5,18.25
hu,Bokony,18,3310,47.7333333,21.75
hu,Bolcske,21,2946,46.7333333,18.9666667
hu,Boldog,11,3131,47.6,19.7
hu,Boldva,04,2456,48.2166667,20.8
hu,Boly,02,3642,45.9672222,18.5183333
hu,Bony,09,2225,47.65,17.8666667
hu,Bonyhad,21,14184,46.3,18.5333333
hu,Bordany,06,3097,46.3216667,19.925
hu,Borsodnadasd,04,3546,48.1166667,20.25
hu,Bosarkany,09,2208,47.6833333,17.25
hu,Bucsa,03,2479,47.2,21.0
hu,Budakalasz,16,9696,47.6166667,19.05
hu,Budakeszi,16,13248,47.5166667,18.9333333
hu,Budaors,16,25089,47.45,18.9666667
hu,Budapest,05,1708088,47.5,19.0833333
hu,Bugac,01,3066,46.6888889,19.6794444
hu,Bugyi,16,5412,47.2166667,19.15
hu,Bujak,14,2343,47.8833333,19.55
hu,Buj,18,2496,48.1,21.65
hu,Buk,22,3174,47.3833333,16.75
hu,Cece,08,2843,46.7666667,18.65
hu,Cegledbercel,16,4710,47.2166667,19.6833333
hu,Cegled,16,39287,47.1666667,19.8
hu,Celldomolk,22,11421,47.25,17.15
hu,Cibakhaza,20,4565,46.9666667,20.2
hu,Cigand,04,3245,48.25,21.9
hu,Csabacsud,03,2085,46.8333333,20.65
hu,Csabrendek,23,2948,47.0166667,17.3
hu,Csakvar,08,5259,47.4,18.45
hu,Csanadapaca,03,2811,46.55,20.8833333
hu,Csanadpalota,06,3224,46.25,20.7333333
hu,Csany,11,2279,47.65,19.8333333
hu,Csanytelek,06,2937,46.6,20.1166667
hu,Csaszar,12,1922,47.5,18.15
hu,Csaszartoltes,01,2649,46.4219444,19.1836111
hu,Csavoly,01,2080,46.1891667,19.1466667
hu,Csemo,16,4411,47.1166667,19.7
hu,Csengele,06,2004,46.5333333,19.8666667
hu,Csenger,18,5225,47.8333333,22.6833333
hu,Csengod,01,2291,46.7166667,19.2666667
hu,Csepreg,22,3568,47.4,16.7166667
hu,Cserkeszolo,20,2182,46.8666667,20.1833333
hu,Cserszegtomaj,24,1941,46.8,17.2166667
hu,Cseteny,23,2039,47.3166667,18.0
hu,Csobanka,16,2881,47.6333333,18.9666667
hu,Csokmo,10,2170,47.0333333,21.3
hu,Csolnok,12,3381,47.7,18.7166667
hu,Csomor,16,7544,47.55,19.2333333
hu,Csongrad,06,18580,46.7,20.15
hu,Csorna,09,10825,47.6166667,17.25
hu,Csorvas,03,5643,46.6333333,20.8333333
hu,Csurgo,17,5682,46.2666667,17.1
hu,Dabas,16,16590,47.1833333,19.3166667
hu,Danszentmiklos,16,2838,47.2166667,19.55
hu,Dany,16,4378,47.5166667,19.55
hu,Davod,01,2240,45.995,18.9172222
hu,Debrecen,07,204825,47.5333333,21.6333333
hu,Decs,21,4210,46.2833333,18.7666667
hu,Deg,08,2354,46.8666667,18.45
hu,Delegyhaza,16,2506,47.25,19.0666667
hu,Demecser,18,4558,48.1166667,21.9166667
hu,Derecske,10,9207,47.35,21.5666667
hu,Deszk,06,3245,46.2166667,20.25
hu,Devavanya,03,8796,47.0333333,20.9666667
hu,Devecser,23,5140,47.1,17.4333333
hu,Diosd,16,6168,47.4,18.95
hu,Diosjeno,14,2746,47.95,19.05
hu,Doboz,03,4466,46.7333333,21.25
hu,Dobrokoz,21,2120,46.4166667,18.25
hu,Doge,18,2181,48.2666667,22.0833333
hu,Domaszek,06,4242,46.2491667,20.0111111
hu,Dombegyhaz,03,2380,46.3333333,21.1333333
hu,Dombovar,21,20748,46.3833333,18.1166667
hu,Dombrad,18,4276,48.2333333,21.9333333
hu,Domony,16,2031,47.65,19.4333333
hu,Domoszlo,11,2105,47.8333333,20.1166667
hu,Domsod,16,5942,47.0833333,19.0
hu,Dorog,12,12658,47.7166667,18.7333333
hu,Dunabogdany,16,3059,47.7833333,19.0333333
hu,Dunafoldvar,21,9073,46.8,18.9333333
hu,Dunaharaszti,16,16973,47.35,19.0833333
hu,Dunakeszi,16,30246,47.6333333,19.1333333
hu,Dunapataj,01,3693,46.64,19.0022222
hu,Dunaszekcso,02,2151,46.0833333,18.7666667
hu,Dunaszentgyorgy,21,2624,46.5333333,18.8333333
hu,Dunaujvaros,08,53396,46.9833333,18.9333333
hu,Dunavarsany,16,6016,47.2833333,19.0666667
hu,Dunavecse,01,4201,46.9166667,18.9833333
hu,Dusnok,01,3284,46.3833333,18.9666667
hu,Ebes,10,4468,47.4666667,21.5
hu,Ecsed,11,3457,47.7333333,19.7833333
hu,Ecser,16,3333,47.45,19.3333333
hu,Edeleny,04,11037,48.3,20.7333333
hu,Eger,11,56302,47.9,20.3833333
hu,Egerszalok,11,1952,47.8666667,20.3333333
hu,Egyek,10,5573,47.6333333,20.9
hu,Elek,03,5465,46.5333333,21.25
hu,Eloszallas,08,2556,46.8333333,18.8166667
hu,Emod,04,5382,47.9333333,20.8166667
hu,Encs,04,6886,48.3333333,21.1333333
hu,Encsencs,18,2087,47.7333333,22.1166667
hu,Enying,08,7171,46.9333333,18.25
hu,Ercsi,08,8383,47.25,18.9
hu,Erd,16,59242,47.3666667,18.9333333
hu,Erdokertes,16,5996,47.6666667,19.3166667
hu,Erdotelek,11,3443,47.6833333,20.3166667
hu,Ersekcsanad,01,2863,46.25,18.9833333
hu,Ersekvadkert,14,3762,48.0,19.2
hu,Esztergom,12,28785,47.8,18.75
hu,Etyek,08,3626,47.45,18.75
hu,Fabianhaza,18,1919,47.8333333,22.3666667
hu,Fabiansebestyen,06,2276,46.6833333,20.4666667
hu,Fadd,21,4442,46.4666667,18.8333333
hu,Farad,09,1936,47.6,17.2
hu,Farkaslyuk,04,1922,48.1833333,20.3166667
hu,Farmos,16,3793,47.3666667,19.85
hu,Fegyvernek,20,6972,47.2666667,20.5333333
hu,Fehergyarmat,18,9031,47.9833333,22.5166667
hu,Fehervarcsurgo,08,1886,47.3,18.2666667
hu,Felsopakony,16,3040,47.35,19.25
hu,Felsoszentivan,01,1998,46.195,19.1902778
hu,Felsotarkany,11,3223,47.9666667,20.4166667
hu,Felsozsolca,04,7040,48.1,20.8666667
hu,Fenyeslitke,18,2425,48.2666667,22.1
hu,Fertod,09,3396,47.6166667,16.8666667
hu,Fertorakos,09,2179,47.7166667,16.65
hu,Fertoszentmiklos,09,3877,47.5833333,16.8833333
hu,Foldeak,06,3255,46.3166667,20.5
hu,Foldes,10,4345,47.3,21.3666667
hu,Fonyod,17,5199,46.7333333,17.55
hu,Forraskut,06,2287,46.3666667,19.9166667
hu,Forro,16,2473,47.45,19.6666667
hu,Fot,16,16770,47.6166667,19.2
hu,Fulopszallas,01,2503,46.8177778,19.2386111
hu,Fuzesabony,11,8182,47.75,20.4166667
hu,Fuzesgyarmat,03,6426,47.1,21.2166667
hu,Gadoros,03,4008,46.6666667,20.6
hu,Galgaheviz,16,2641,47.6166667,19.5666667
hu,Galgamacsa,16,2061,47.7,19.3833333
hu,Gara,01,2656,46.0319444,19.0427778
hu,Gardony,08,8105,47.2,18.65
hu,Gegeny,18,2093,48.15,21.95
hu,Gencsapati,22,2580,47.2833333,16.6
hu,Gesztely,04,2839,48.1,20.9666667
hu,God,16,15874,47.7,19.1333333
hu,Godollo,16,32374,47.6,19.3666667
hu,Godre,02,957,46.2833333,17.9833333
hu,Gomba,16,2861,47.3666667,19.5333333
hu,Gonc,04,2217,48.4666667,21.2833333
hu,Gonyu,09,3021,47.7333333,17.8333333
hu,Gorbehaza,10,2626,47.8333333,21.2333333
hu,Gyal,16,21937,47.3833333,19.2333333
hu,Gyenesdias,24,2796,46.7666667,17.2833333
hu,Gyomaendrod,03,15194,46.9333333,20.8333333
hu,Gyomro,16,14155,47.4166667,19.4
hu,Gyongyos,11,32938,47.7833333,19.9333333
hu,Gyongyoshalasz,11,2585,47.7333333,19.9333333
hu,Gyongyospata,11,2724,47.8166667,19.8
hu,Gyongyossolymos,11,3160,47.8166667,19.9333333
hu,Gyongyostarjan,11,2463,47.8,19.8666667
hu,Gyonk,21,2148,46.55,18.4833333
hu,Gyor,25,129009,47.6833333,17.6333333
hu,Gyorszemere,09,2964,47.55,17.5666667
hu,Gyorujbarat,09,4603,47.6,17.65
hu,Gyula,03,32269,46.65,21.2833333
hu,Gyulahaza,18,2059,48.1333333,22.1166667
hu,Hajdubagos,10,1959,47.4,21.6666667
hu,Hajduboszormeny,10,31957,47.6666667,21.5166667
hu,Hajdudorog,10,9514,47.8166667,21.5
hu,Hajduhadhaz,10,12892,47.6833333,21.6666667
hu,Hajdunanas,10,18032,47.85,21.4333333
hu,Hajdusamson,10,10854,47.6,21.7666667
hu,Hajduszoboszlo,10,23496,47.45,21.4
hu,Hajduszovat,10,3167,47.3833333,21.4833333
hu,Hajmasker,23,2793,47.15,18.0166667
hu,Hajos,01,3520,46.3986111,19.1205556
hu,Halaszi,09,2850,47.8833333,17.3333333
hu,Halasztelek,16,7245,47.3666667,18.9833333
hu,Halmaj,04,1869,48.25,21.0
hu,Harkany,02,3450,45.8477778,18.2375
hu,Harsany,04,2059,47.9666667,20.75
hu,Harta,01,3716,46.6936111,19.0313889
hu,Hatvan,11,22710,47.6666667,19.6833333
hu,Hegyeshalom,20,3507,47.5166667,20.0
hu,Hejobaba,04,1949,47.9,20.95
hu,Helvecia,01,3918,46.8333333,19.6166667
hu,Hercegszanto,01,2308,45.95,18.9391667
hu,Hered,11,2039,47.7,19.6333333
hu,Herend,23,3385,47.1333333,17.75
hu,Hernad,16,3689,47.1666667,19.4333333
hu,Hernadnemeti,04,3629,48.0666667,20.9833333
hu,Heves,11,11311,47.6,20.2833333
hu,Hevizgyork,16,3101,47.6333333,19.5166667
hu,Heviz,23,4439,46.7833333,17.1833333
hu,Hidas,02,2274,46.2666667,18.5
hu,Hodasz,18,3489,47.9166667,22.2166667
hu,Hodmezovasarhely,06,47699,46.4166667,20.3333333
hu,Hogyesz,21,3029,46.4833333,18.4166667
hu,Hort,11,3797,47.7,19.7833333
hu,Hortobagy,10,1745,47.5833333,21.1666667
hu,Hosszuheteny,02,3299,46.15,18.35
hu,Hosszupalyi,10,5478,47.4,21.75
hu,Ibrany,18,6880,48.1333333,21.7166667
hu,Iklad,16,2194,47.6666667,19.45
hu,Inarcs,11,4262,47.2666667,19.3333333
hu,Iregszemcse,21,2772,46.7,18.1833333
hu,Isaszeg,16,10754,47.5333333,19.4
hu,Ivancsa,08,2807,47.15,18.8166667
hu,Izsak,01,6117,46.8013889,19.3547222
hu,Izsofalva,04,1871,48.3,20.6666667
hu,Jak,22,2310,47.1333333,16.5833333
hu,Janoshalma,01,9755,46.2986111,19.3258333
hu,Janoshaza,22,2754,47.1166667,17.1666667
hu,Janoshida,20,2709,47.3833333,20.0666667
hu,Janossomorja,09,5985,47.8,17.1166667
hu,Jardanhaza,04,1938,48.15,20.25
hu,Jaszalsoszentgyorgy,20,3777,47.3666667,20.1
hu,Jaszapati,20,9806,47.5166667,20.15
hu,Jaszarokszallas,20,8107,47.6333333,19.9833333
hu,Jaszbereny,20,27835,47.5,19.9166667
hu,Jaszdozsa,20,2225,47.5666667,20.0166667
hu,Jaszjakohalma,20,3088,47.5166667,20.0
hu,Jaszkarajeno,16,3125,47.05,20.0666667
hu,Jaszkiser,20,5741,47.45,20.2166667
hu,Jaszladany,20,6215,47.3666667,20.1666667
hu,Jaszszentandras,20,2640,47.5833333,20.1833333
hu,Jaszszentlaszlo,01,2602,46.5680556,19.7611111
hu,Jobbagyi,14,2329,47.8333333,19.6833333
hu,Kaba,10,6392,47.35,21.2833333
hu,Kadarkut,17,2740,46.2333333,17.6333333
hu,Kakucs,16,2707,47.25,19.3666667
hu,Kal,11,3683,47.7333333,20.2666667
hu,Kallosemjen,18,3968,47.8666667,21.9333333
hu,Kalmanhaza,18,2086,47.8833333,21.5833333
hu,Kalocsa,01,18242,46.5263889,18.9858333
hu,Kaloz,08,2527,46.95,18.4833333
hu,Kantorjanosi,18,2244,47.9333333,22.15
hu,Kapolnasnyek,08,3224,47.2333333,18.6833333
hu,Kaposmero,17,2506,46.3666667,17.7166667
hu,Kaposvar,17,66947,46.3666667,17.8
hu,Kapuvar,09,10661,47.6,17.0333333
hu,Karacsond,11,3132,47.7333333,20.0333333
hu,Karad,17,1733,46.6833333,17.85
hu,Karancskeszi,14,1924,48.1666667,19.7
hu,Karancslapujto,14,2845,48.15,19.7333333
hu,Karcag,20,22370,47.3166667,20.9333333
hu,Karcsa,04,1984,48.3166667,21.8
hu,Kartal,16,6017,47.6666667,19.55
hu,Kaszaper,03,2063,46.4666667,20.8333333
hu,Katymar,01,2374,46.0322222,19.2108333
hu,Kazar,14,2080,48.05,19.8666667
hu,Kazincbarcika,04,32396,48.25,20.6333333
hu,Kecel,01,9155,46.5252778,19.2519444
hu,Kecsked,12,1908,47.5166667,18.3166667
hu,Kecskemet,01,106062,46.9,19.7833333
hu,Kek,18,2044,48.1166667,21.8833333
hu,Kelebia,01,2985,46.1938889,19.6119444
hu,Kemecse,18,5029,48.0666667,21.8
hu,Kenderes,20,5243,47.25,20.6833333
hu,Kengyel,20,4299,47.0833333,20.3333333
hu,Kerecsend,11,2217,47.8,20.35
hu,Kerekegyhaza,01,5983,46.9372222,19.4780556
hu,Kerepes,16,8755,47.5333333,19.2666667
hu,Keszthely,23,21534,46.7666667,17.25
hu,Kesztolc,12,2559,47.7166667,18.8
hu,Ketegyhaza,03,4331,46.5333333,21.1833333
hu,Kethely,17,2408,46.65,17.4
hu,Kevermes,03,2401,46.4166667,21.1833333
hu,Kimle,09,2312,47.8333333,17.3666667
hu,Kisber,12,5850,47.5,18.0333333
hu,Kiskore,11,3038,47.5,20.5
hu,Kiskoros,01,15091,46.6205556,19.2886111
hu,Kiskunfelegyhaza,01,31721,46.7136111,19.8522222
hu,Kiskunhalas,01,29354,46.4313889,19.4875
hu,Kiskunlachaza,16,8980,47.2,19.0166667
hu,Kiskunmajsa,01,11955,46.4902778,19.74
hu,Kislang,08,2641,46.9666667,18.3833333
hu,Kisleta,18,1944,47.8333333,22.0166667
hu,Kisszallas,01,2846,46.2783333,19.4961111
hu,Kistarcsa,16,9637,47.5333333,19.2666667
hu,Kistelek,06,7430,46.4725,19.9797222
hu,Kisujszallas,20,12661,47.2166667,20.7666667
hu,Kisvarda,18,18190,48.2166667,22.0833333
hu,Kiszombor,06,4131,46.1833333,20.4333333
hu,Kocser,16,2096,47.0052778,19.9113889
hu,Kocs,12,2655,47.6,18.2166667
hu,Kocsord,18,3054,47.95,22.3833333
hu,Koka,16,4376,47.4833333,19.5833333
hu,Komadi,10,6091,47.0,21.5
hu,Komarom,12,19646,47.7333333,18.1166667
hu,Komlo,02,26924,46.2,18.2666667
hu,Kompolt,11,2166,47.7333333,20.25
hu,Kondoros,03,5793,46.7666667,20.8
hu,Konyar,10,2257,47.3166667,21.6666667
hu,Kony,09,2609,47.6333333,17.3666667
hu,Kormend,22,12368,47.0166667,16.6
hu,Kornye,12,4359,47.55,18.3333333
hu,Korosladany,03,5006,46.9666667,21.0833333
hu,Korostarcsa,03,2786,46.8833333,21.0333333
hu,Kosd,16,2371,47.8,19.1833333
hu,Koszeg,22,11500,47.3833333,16.55
hu,Kotaj,18,4553,48.05,21.7166667
hu,Kozarmisleny,02,4093,46.0333333,18.3
hu,Kunagota,03,2951,46.4333333,21.05
hu,Kunfeherto,01,2281,46.35,19.4166667
hu,Kunhegyes,21,8462,47.3666667,20.6333333
hu,Kunmadaras,20,5826,47.4333333,20.8
hu,Kunszentmarton,20,9606,46.8333333,20.2833333
hu,Kunszentmiklos,01,8976,47.0333333,19.1333333
hu,Labatlan,12,5357,47.75,18.5
hu,Labod,17,2244,46.2,17.45
hu,Lajoskomarom,08,2365,46.85,18.35
hu,Lajosmizse,01,11034,47.0166667,19.55
hu,Lakitelek,01,4435,46.8761111,19.9888889
hu,Lanycsok,02,2707,46.0,18.6333333
hu,Leanyfalu,16,2534,47.7166667,19.0833333
hu,Lebeny,09,3161,47.7333333,17.3833333
hu,Lengyeltoti,17,3380,46.6666667,17.65
hu,Lenti,24,8399,46.6216667,16.5391667
hu,Lepseny,08,3224,47.0,18.25
hu,Letavertes,10,7157,47.3833333,21.9
hu,Letenye,24,4527,46.4286111,16.7305556
hu,Levelek,18,2948,47.9666667,22.0
hu,Liter,23,2010,47.1,18.0166667
hu,Lokoshaza,03,2017,46.4333333,21.2333333
hu,Lorinci,11,6089,47.7333333,19.6833333
hu,Lovasbereny,08,2674,47.3,18.55
hu,Madaras,01,3246,46.055,19.2666667
hu,Mad,04,2589,48.2,21.2833333
hu,Madocsa,21,1935,46.6833333,18.9666667
hu,Maglod,16,10144,47.45,19.3666667
hu,Magocs,02,2652,46.35,18.2333333
hu,Magyarbanhegyes,03,2634,46.45,20.9666667
hu,Maklar,11,2340,47.8,20.4166667
hu,Mako,06,25135,46.2166667,20.4833333
hu,Malyi,04,4128,48.0166667,20.8333333
hu,Mandok,18,4566,48.3166667,22.2
hu,Many,08,2294,47.5333333,18.6666667
hu,Marcali,17,12344,46.5833333,17.4166667
hu,Mariapocs,18,2182,47.8833333,22.0333333
hu,Maroslele,06,2157,46.2666667,20.35
hu,Martfu,20,7247,47.0166667,20.2833333
hu,Martonvasar,08,5166,47.3166667,18.7833333
hu,Mateszalka,18,18718,47.95,22.3333333
hu,Matraderecske,11,2232,47.95,20.0833333
hu,Matranovak,14,1972,48.0333333,19.9833333
hu,Matraterenye,14,1995,48.0333333,19.95
hu,Matraverebely,14,2197,47.9833333,19.7833333
hu,Medgyesegyhaza,03,4037,46.5,21.0333333
hu,Megyaszo,04,3072,48.1833333,21.05
hu,Mehkerek,03,2274,46.7833333,21.45
hu,Melykut,01,5766,46.2111111,19.3869444
hu,Mende,16,4250,47.4166667,19.45
hu,Merk,18,2335,47.7833333,22.3666667
hu,Mezobereny,03,11306,46.8166667,21.0333333
hu,Mezocsat,04,6519,47.8166667,20.9166667
hu,Mezofalva,08,4910,46.9333333,18.7666667
hu,Mezohegyes,03,6220,46.3166667,20.8166667
hu,Mezokeresztes,04,4116,47.8333333,20.7
hu,Mezokovacshaza,03,6877,46.4,20.9166667
hu,Mezokovesd,04,17701,47.8166667,20.5833333
hu,Mezoszilas,08,2309,46.8166667,18.4833333
hu,Mezotur,20,19168,47.0,20.6333333
hu,Mezozombor,04,2549,48.15,21.2666667
hu,Mihalyi,09,1137,47.5166667,17.1
hu,Mikepercs,10,3430,47.45,21.6333333
hu,Mindszent,06,7243,46.5333333,20.2
hu,Miskolc,13,179430,48.1,20.7833333
hu,Mocsa,12,2265,47.6666667,18.1833333
hu,Mogyorod,16,4949,47.6,19.25
hu,Mohacs,02,18711,45.9930556,18.6830556
hu,Monok,04,1786,48.2166667,21.15
hu,Monor,16,21720,47.35,19.45
hu,Monostorpalyi,10,2221,47.4,21.7833333
hu,Morahalom,06,5445,46.2194444,19.8911111
hu,Mor,08,14690,47.3833333,18.2
hu,Mosonmagyarovar,09,30359,47.8666667,17.2833333
hu,Mosonszentmiklos,09,2517,47.7333333,17.3833333
hu,Mucsony,04,3486,48.2666667,20.6833333
hu,Murakeresztur,24,1969,46.3522222,16.8780556
hu,Nadudvar,10,9135,47.4166667,21.1666667
hu,Nagyatad,17,11843,46.2166667,17.3666667
hu,Nagybajom,17,3532,46.3833333,17.5166667
hu,Nagybaracska,01,2445,46.05,18.9
hu,Nagycserkesz,18,1907,47.9666667,21.5333333
hu,Nagydobos,18,2282,48.05,22.3166667
hu,Nagydorog,21,2787,46.6333333,18.6666667
hu,Nagyecsed,18,6919,47.8666667,22.4
hu,Nagyhalasz,18,5924,48.1333333,21.7666667
hu,Nagyhegyes,10,2683,47.5166667,21.4166667
hu,Nagyigmand,12,3132,47.6333333,18.0833333
hu,Nagykallo,18,10796,47.8833333,21.85
hu,Nagykanizsa,24,51383,46.5141667,16.9716667
hu,Nagykata,16,13322,47.4166667,19.75
hu,Nagykoros,16,26711,47.0333333,19.7833333
hu,Nagykovacsi,16,4861,47.5833333,18.8833333
hu,Nagymanyok,21,2504,46.2833333,18.4666667
hu,Nagymaros,16,4629,47.7833333,18.9666667
hu,Nagyoroszi,14,2250,48.0,19.1
hu,Nagyrabe,10,2380,47.2,21.3333333
hu,Nagyrede,11,3308,47.7666667,19.85
hu,Nagyszenas,03,5617,46.6833333,20.6666667
hu,Nagytarcsa,16,2846,47.5333333,19.2833333
hu,Nagyvenyim,08,3949,46.9666667,18.85
hu,Napkor,18,3786,47.9333333,21.8833333
hu,Naszaly,12,2239,47.7,18.2666667
hu,Nemesnadudvar,01,2041,46.3355556,19.0530556
